Time
118.31039762496948
118.35947108268738
118.4023380279541
118.42406845092773
118.44054651260376
118.41790699958801
118.44239449501038
118.42342329025269
118.39238405227661
118.42127466201782
118.39062523841858
118.40557932853699
118.44049215316772
118.49512791633606
118.44866394996643
118.39924740791321
118.42655205726624
118.43693280220032
118.43036031723022
118.43782567977905
118.43709230422974
118.44123601913452
118.43222117424011
118.41123604774475
118.40549182891846
118.44727492332458
118.41729617118835
118.44778203964233
118.37521004676819
118.421222448349
