Time
264.83349657058716
265.43318819999695
282.06556010246277
282.50187611579895
264.4600501060486
282.26976776123047
264.76424765586853
264.556941986084
280.79269313812256
262.98476219177246
281.2498950958252
280.8540096282959
280.3898355960846
281.0560956001282
283.7667758464813
271.9871256351471
265.1771159172058
281.0569746494293
281.46141242980957
281.01037883758545
263.1646375656128
262.9984586238861
273.01117157936096
281.2367732524872
280.8539254665375
281.1365044116974
263.5458297729492
262.93617153167725
262.85397577285767
281.2520794868469
