Time,
2492.4810609817505
2597.6905205249786
2587.1068198680878
2557.0441451072693
2084.409081697464
2549.6614153385162
2564.822590112686
2589.922173500061
2597.3837065696716
2564.707778453827
2589.9964537620544
2501.4320063591003
2555.7167036533356
2591.172291278839
2561.1217494010925
2544.2335357666016
2584.3700621128082
2585.215666770935
2604.9455001354218
2595.3517644405365
2595.3679435253143
2533.824998140335
2560.142727613449
2576.203914642334
2476.7444648742676
2589.4617006778717
2506.755689382553
2589.9964537620544
2589.922173500061
2595.3517644405365
