Time
24.886548042297363
24.957358360290527
24.94146990776062
24.95814561843872
24.958829402923584
24.955679178237915
24.96184277534485
24.938815116882324
24.94221591949463
24.932634115219116
24.961577653884888
24.939327478408813
24.93324875831604
24.941763639450073
24.944233655929565
24.942302465438843
24.947310209274292
24.94401502609253
24.968080043792725
24.960075855255127
24.94070029258728
24.943551063537598
24.95829153060913
24.947096824645996
24.955296993255615
24.96048593521118
24.957772254943848
24.941633701324463
24.97433090209961
24.946215391159058
