Time
71.65204811096191
82.16288757324219
82.47425770759583
82.0262336730957
82.08166193962097
81.99329972267151
82.07353472709656
82.55501866340637
82.04665422439575
82.06079173088074
82.06494855880737
82.06754302978516
82.03347158432007
82.06622004508972
82.03211092948914
82.54293727874756
82.11214184761047
82.44774222373962
82.0569794178009
82.00319147109985
82.06299352645874
82.12757563591003
82.48744559288025
82.16212201118469
82.1101233959198
82.22137117385864
82.13809514045715
82.80626654624939
82.11623215675354
82.19444537162781
