Time,
47.39057899
47.67823386
47.78360629
47.84971571
47.82085061
47.8766582
47.85967064
47.8834312
47.88770747
47.89076543
47.8706212
47.88228798
47.89444685
47.87604308
47.9120698
47.8684392
47.90020514
47.87659383
47.91771436
47.87807131
47.87630892
47.89475703
47.87930083
47.89511991
47.85827589
47.87576246
47.89408302
47.87165213
47.9268589
47.91369987
47.93140507
